texts,source
ใช่ค่ะคุณหมอพูดถูกความเป็นคนไม่ว่าชนชาติไหนบนโลกใบนี้ต้องพึ่งพากันสรรพสัตว์ทั้งหลายในโลกพึงมีน้ำใจซึ่งกันและกันใครๆก็ไม่อยากที่จะเป็นปัญหาเมื่อมันเกิดขึ้นแล้วก็ต้องช่วยเหลือกันไปขอบคุณค่ะพม่าเค้าก็ต้องทำมาหาเลี้ยงชีพเมื่อเกิดมาแล้วค่ะ,dataset3.csv
ไอดีไลnissanmsk,dataset1.csv
ยินดี เป็นเรื่องที่น่ายินดีมาก,dataset4.csv
ปรึกษาอิตุ๊ด,dataset5.csv
ต่ำ ต่ำมากๆต่ำสุดๆถูกเลี้ยงมาแบบ ไหนอ่ะต่ำตมดีจัง,dataset2.csv
แรงงานผิดกฎหมายนายจ้างช่วยเหลือให้หนีไปเรียบร้อยแล้วละต่างด้าวผิดกฎหมายฆ่าคนไทยตายนายจ้างกับตำรวจยังช่วยกันพาต่างด้าวหนีกลับประเทศก็มีส่วนคนไทยตายฟรีสื่อไม่เคยเสนอข่าวเพราะขบวนการค้ามนุษย์มีอิทธิพลปิดข่าวเงียบรวมถึงตำรวจช่วยปิดข่าวนายจ้างก็มีเงินปิดปากตำรวจคดีต่างด้าวฆ่าคนไทยเยอะแยะไม่มีสื่อไหนเล่นข่าวเลยงานนี่ถ้าพม่าเป็นคนแพร่เชื่อจริงคงปิดข่าวอีกและจะมาแถลงว่าไม่ทราบที่มาของเชื้อเหมือนที่ดีเจติดโควิดที่อาจมาจากต่างด้าวแต่แถลงบอกคนไทยว่าตรวจสอบไม่ได้คงเพราะอาจติดมาจากต่างด้าวจึงต้องแถว่าไม่รู้ที่มาข องเชื้อแต่พอเชื้อมาจากคนไทยรีบตีข่าวเลยนี่แหละประเทศไทยผลประโยนช์ของผู้มีอำนาจสำคัญกว่าคนไทยถึงต้องขายชาติขายคนไทยพวกมันก็ทำได้,dataset3.csv
โลกใบนี้ ไม่มีอะไรน่ากลัวเท่าความชั่วในใจของเราเอง,dataset2.csv
ผู้ใหญ่รังแกฉัน มันเย้ากับชีวิตตอนนี้มาก 😂😂😂😂,dataset4.csv
ยังมีคนเรียกเซฮุนว่าอิเน่อิตุ๊ดอยู่หรอ,dataset5.csv
เสาร์ทิตย์แฮปปี้ฝุดๆฟิตเนสเฟิรส์ทแพลตตินั่ม,dataset5.csv
แย่มาก บิดน้ำไม่แห้ง เสียดายตังมาก,dataset4.csv
"It's not ""unique"" it's ghetto as hell.",dataset8.csv
ส่งเร็วดี ใช้ดีคุ้มมาก ราคาถูก,dataset4.csv
Tree without support soldier learn rise reason. These people are hate!,dataset7.csv
บอลชายซีเกมส์เหมือนขี้เกียจเล่นอะ กากสุด,dataset2.csv
Money particular senior science.,dataset7.csv
แต่มึงแทกนีเวียกูมาคือไร555,dataset1.csv
ใช้ในรถระบบเสีย พังใช้ต่อไม่ได้,dataset4.csv
เด๊ยวๆๆนะ พี่ทำงานแล้วแจ้งอีกที,dataset1.csv
เกิดมาวิปริตชายไม่ใช่ชายหญิงไม่ใช่หญิงมีที่ไหนและอิตุ๊ด,dataset5.csv
ถูกกว่าในห้างเยอะเลยครับ ภาพชัด สินค้าใหม่ พนักงานบริการดีมาก สั่งสินค้ากับลาซาด้าไม่เคยผิดหวังเลยครับ,dataset4.csv
ให้กำลังใจทุกคนชาวพม่า..เพื่อนมนุษยธรรม..,dataset3.csv
แฮปปี้แฮปปี้มักเน่น้อยสุดแสบงิงิ,dataset5.csv
ขี้นินทาสมกับที่ปากมึงกว้างจริงๆอีปลวก,dataset2.csv
Writer letter instead assume provide be practice.,dataset7.csv
ฉลองโดนหวยกิน,dataset1.csv
"RT @Drvglordkush: *Hits Blunt* If cats are afraid of water, why does pussy get wet?' http://t.co/XffUo73q3a",dataset8.csv
บ้านเราอยู่ในกะลาต่อไป,dataset1.csv
ปีนี้ลอยกระทงในทะเล ลอยทุกข์ ลอยโศก ลอยโรค ลอยภัย ลอยเสนียดจัญไร...… instagram.com/p/BbCTY4bHqyWb…,dataset2.csv
